,comment_text,true_labels,pred_labels
1146,three self contained half hour story lina inverse partner naga serpent take variety job quick cash food skin . first episode scary chimera plan pit lunatic magician intends use lina create fearsome spell slinging monster . jeffry knighthood hired overprotective mother see son young man barely capable holding sword becomes respected knight helping fight marauding soldier terrorizing area . finally mirror mirror put two race hunt capture bounty course rogue sorceror found ancient artifact create loyal duplicate anything anyone including enemy,"['Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Supernatural']","['Action', 'Adventure', 'Comedy', 'Fantasy']"
1147,yukito kunisaki man traveling japan search girl sky . eventually make way sleepy seaside town meet strange girl named misuzu kamio dream flying sky . stay town yukito meet unique people begin learn misuzu town life,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Shounen']",[]
1148,video story set year num earth reduced ruin weapon mass destruction environmental destruction . animated alter ego amuro lone survivor want restore beautiful planet . attempt convey message world peace transcends time num century time slip . girl living present represented another alter ego amuro receives message world peace,['Sci Fi'],[]
1149,ten year holy war hong kong mochizuki jirou aka silver blade lone hero fought defeated kowloon child despite loss lover return japan young brother mochizuki kotarou . two quickly discover kowloon child survived holy war seeking infiltrate special zone thriving city protected invisible barrier allow kowloon child entrance unless invited . red blood refers human black blood vampire mochizuki brother old blood last descendant elite clan vampire . kotarou abducted one kowloon child jirou choice fight,"['Action', 'Comedy', 'Fantasy', 'Shounen', 'Supernatural']","['Action', 'Drama', 'Supernatural']"
1150,stray black cat named kuro cross mahiru shirota path high school freshman life never . kuro fact ordinary feline servamp servant vampire . mahiru personal philosophy one non intervention soon becomes embroiled ancient altogether surreal conflict vampire human,"['Action', 'Comedy', 'Drama', 'Supernatural']","['Drama', 'Supernatural']"
1151,nanao okumura diligent high school student member health committee also love school nurse ritsuko matsumoto . two develop powerful feeling ritsuko ten year nanao senior cause miscommunication two fact keep love secret rest school add tension . love strong enough overcome obstacle,"['Comedy', 'Drama', 'Romance', 'School Life']","['Drama', 'Romance', 'School Life']"
1152,angelica north lost parent fire accident . blame death driven darkness . sylph rave occult writer rumored see ghost . two strange rumored character driven fate meet . sylph help angelica . mysterious thing haunt troubled heroine,"['Drama', 'Romance', 'Supernatural']",['Romance']
1153,marie illegitimate daughter actor . mother death marie transfer new school called saint rose cruciform . rule really strict student leave contact outside world . soon discovers worshipping demon feigns keep living friend deborah discovered killed . meet carlos boy want director give camera film happens inside school . try expose outside cost especially father tell going marry actress worship demon,"['Drama', 'Shoujo']","['Drama', 'Romance', 'Shoujo', 'Supernatural']"
1154,park nada average student dream drawing pure love manwha plan draw manwha quietly keeping graduation . plan fall crumbles unknowingly enrolls bansa high infamous school filled delinquent terrifying teacher . lost two popular beautiful boy bansa high become interested . join park nada try survive high school real life love manwha,"['Fantasy', 'School Life']","['Drama', 'Romance', 'School Life', 'Shoujo']"
1155,notorious imperial court lackey meritorious military general well known mutual dislike pair arch enemy set stone . could foreseen unexpected change wind heaven general injured battlefield leg disabled even forced emperor marry nemesis . one marriage edict two people mutual hostility forced marry live roof . yet long day together come realization fellow truly devoid saving grace unattainable high reach,"['Drama', 'Yaoi']","['Drama', 'Romance', 'Yaoi']"
1156,summer vacation time one excited num year high school student karin chan . childhood friend sakumi senpai coming home college visit . karin sakumi along younger brother tatsumi childhood friend . sakumi gone long back karin really see difference . seeing make karin heart beat faster . crush changed,"['Romance', 'School Life', 'Shoujo']","['Drama', 'Romance', 'School Life', 'Shoujo']"
1157,troubled monster isolated forest wish could live amidst human despite frightening appearance . everything change start getting visitor blind human girl fascinated mysterious forest friend . monster girl grow attached secluded world love prof beauty skin deep,"['Fantasy', 'Romance']","['Fantasy', 'Romance']"
1158,chance moment yakuza takeomi happens save young man attacked turn son kumichou seiya . since men keep coming charmed ethereal beauty kumichou forced seiya stay locked away . ever since day seiya become takeomi responsibility . time sudden death kumichou leaf seiya take job place,['Yaoi'],"['Drama', 'Yaoi']"
1159,aida rendou student would poet struggle earn living big city . talent scout adult video firm production hunt potential actress enough pay rent . bos nanazuka offer extra cash use body seduce men woman alike . michiru spoilt young woman yakuza connection come appears perfect solution rendou patron return working full time host . rendou finally able write poetry . end corrupted amoral dog eat dog world around,"['Comedy', 'Drama', 'Yaoi']","['Comedy', 'Drama', 'Romance']"
1160,day like giant spaceship suddenly appeared invaded earth obliterating entire city blink eye . midst attack kanna fujimiya amateur content creator rose fame overnight video coverage invasion . newfound popularity charm kanna continues cover war front line,"['Action', 'Sci Fi', 'Shounen']",[]
1161,third year middle school . kotaro bookish boy aspiring become novelist akane track girl love run meet class together first time . put charge equipment sport festival slowly grow closer via line . kotaro deal growing feeling . meanwhile takumi love akane since first year akane friend chinatsu becomes interested kotaro . refreshing story young love set kawagoe,"['Romance', 'School Life']","['Romance', 'School Life']"
